PID,BC,DIR,YDS
533388,RT-1950,RE,-3
533393,FG-0200,LG,3
533398,RW-3850,LE,2
533399,ML-2500,LG,3
533403,LW-0500,MD,2
533406,KH-2900,LE,1
533409,ML-2500,MD,14
533410,ML-2500,LE,6
533411,RT-1950,LE,15
533412,RT-1950,LT,4
533421,RW-3850,NL,-1
533423,ML-2500,RT,9
533424,ML-2500,LG,7
533425,ML-2500,MD,5
533426,RT-1950,LT,1
533427,LW-0500,LE,2
533430,ML-2500,RT,8
533435,FG-0200,LG,6
533438,FG-0200,MD,11
533439,FG-0200,MD,3
533440,KH-2900,LE,-2
533442,FG-0200,LT,3
533446,RW-3850,RE,9
533447,ML-2500,RT,2
533448,ML-2500,LE,2
533450,FG-0200,LT,3
533451,AS-1600,LE,8
533452,FG-0200,RG,1
533454,FG-0200,MD,-2
533455,FG-0200,LT,37
533456,KH-2900,RT,2
533457,CK-0100,LE,-1
533459,ML-2500,LT,0
533460,ML-2500,MD,6
533463,FG-0200,LG,10
533465,FG-0200,MD,20
533466,KH-2900,LE,3
533468,KH-2900,MD,10
533469,AS-1600,MD,3
533472,ML-2500,RE,9
533473,ML-2500,LT,0
533474,MR-1500,LG,2
533479,KH-2900,LG,2
533480,KH-2900,RG,0
533481,AS-1600,LE,3
533488,AS-1600,NL,-1
533489,AS-1600,NL,-1
533491,CJ-1700,MD,2
533496,CJ-1700,RG,2
533499,CJ-1700,MD,16
533503,FJ-0100,RG,12
533506,FJ-0100,MD,9
533508,CS-3400,MD,8
533509,RF-0500,LT,13
533512,BS-2400,MD,2
533514,FJ-0100,MD,1
533518,CJ-1700,LG,83
533523,JH-1400,LT,8
533524,DR-1200,LT,-4
533527,CJ-1700,RT,1
533532,CJ-1700,LG,4
533533,CJ-1700,MD,2
533535,CJ-1700,MD,4
533536,JH-1400,LG,1
533539,CS-3400,RT,10
533541,CS-3400,MD,4
533542,CS-3400,MD,20
533544,FJ-0100,LG,12
533545,CS-3400,RE,7
533546,CS-3400,RG,-3
533551,CJ-1700,MD,25
533552,JH-1400,MD,1
533553,JH-1400,MD,-1
533557,FJ-0100,MD,8
533570,CJ-1700,MD,1
533573,CJ-1700,MD,-1
533575,CJ-1700,LT,9
533577,JH-1400,MD,1
533580,CS-3400,MD,2
533584,CS-3400,MD,6
533589,CJ-1700,RG,8
533590,CJ-1700,RE,3
533596,FJ-0100,RT,5
533599,FJ-0100,MD,7
533600,FJ-0100,MD,13
533601,CS-3400,RT,7
533602,CS-3400,MD,1
533606,CJ-1700,RG,1
533609,CJ-1700,RG,5
533610,CJ-1700,LT,3
533612,JH-1400,RG,-1
533617,CS-3400,MD,8
533619,CS-3400,LT,0
533622,RF-0500,LG,10
533629,FJ-0100,RG,4
533634,CJ-1700,MD,27
533635,JH-1400,MD,-1
533645,MH-1600,NL,-1
533648,PT-0400,MD,4
533649,PT-0400,RG,6
533650,DB-3800,RE,1
533656,MI-0100,MD,3
533659,DM-0450,LT,1
533663,JF-3100,LE,13
533664,DM-0450,RG,8
533666,DW-1000,LG,4
533668,DM-0450,LG,36
533672,PT-0400,RG,1
533676,DS-3300,MD,8
533677,MI-0100,LG,1
533682,DM-0450,MD,3
533684,AB-1200,RE,2
533685,DM-0450,LT,9
533690,MI-0100,RG,0
533693,PT-0400,LG,1
533695,DS-3300,MD,9
533697,MI-0100,MD,1
533703,LB-0500,LG,0
533708,PT-0400,LE,6
533709,PT-0400,MD,-4
533714,DM-0450,LE,8
533716,DM-0450,LG,1
533720,DS-3300,MD,-3
533733,DM-0450,LE,1
533735,DM-0450,RG,11
533736,DM-0450,MD,-2
533738,DM-0450,LT,11
533740,DM-0450,RT,-4
533741,LB-0500,LG,-2
533744,PT-0400,LG,4
533749,DM-0450,LG,0
533751,LB-0500,LG,-1
533752,LB-0500,RG,1
533753,LB-0500,LT,0
533754,JF-3100,RE,-4
533755,PT-0400,MD,3
533758,MI-0100,MD,10
533759,DS-3300,LE,12
533761,PT-0400,LG,-3
533768,PT-0400,RG,5
533772,DM-0450,LG,3
533775,PT-0400,MD,-1
533776,MI-0100,RG,3
533784,DM-0450,MD,0
533795,DM-0450,LG,-1
533800,PT-0400,LG,5
533802,MI-0100,MD,3
533803,PT-0400,MD,5
533805,DS-3300,RE,1
533819,VB-0050,MD,6
533824,VB-0050,LE,6
533825,VB-0050,MD,2
533826,VB-0050,MD,5
533827,VB-0050,LE,-1
533829,MM-4800,MD,2
533830,AL-1100,RG,3
533834,TR-0350,MD,5
533835,TR-0350,LT,1
533839,TR-0350,MD,-1
533840,BW-0850,MD,13
533841,TR-0350,MD,3
533843,TR-0350,RT,2
533847,TR-0350,LT,1
533848,TR-0350,LE,-3
533853,DC-1100,LT,5
533855,DC-1100,LE,5
533856,DC-1100,MD,6
533860,DC-1100,MD,6
533864,MM-4800,LE,5
533866,MM-4800,MD,4
533867,AL-1100,RE,5
533875,TR-0350,LE,0
533877,VB-0050,LE,1
533888,MH-0800,MD,7
533894,CO-0300,MD,6
533898,MH-0800,RT,-1
533901,MH-0800,MD,1
533906,VB-0050,LE,5
533907,VB-0050,LE,6
533909,VB-0050,MD,4
533912,DC-1100,LE,5
533913,DC-1100,MD,3
533914,DC-1100,LT,3
533918,DC-1100,MD,2
533930,DC-1100,MD,3
533939,VB-0050,RE,2
533940,AL-1100,LE,4
533943,MH-0800,RT,9
533944,MH-0800,MD,2
533946,MH-0800,MD,6
533949,VB-0050,LE,6
533950,VB-0050,RE,8
533951,VB-0050,RE,1
533952,VB-0050,LG,7
533953,VB-0050,MD,0
533959,DC-1100,MD,3
533961,DC-1100,MD,0
533967,MH-0800,MD,4
533970,VB-0050,LE,-3
533971,VB-0050,LE,26
533972,VB-0050,LT,4
533973,VB-0050,LT,0
533974,VB-0050,MD,-1
533981,AB-2600,RE,1
533987,AM-2850,RE,5
533988,AM-2850,MD,4
533989,AM-2850,RG,2
533991,AM-2850,LE,7
533992,AM-2850,LE,0
533995,RG-1850,MD,6
533996,AM-2850,LE,5
533999,AM-2850,RT,5
534000,AM-2850,MD,9
534001,AM-2850,RE,8
534002,AM-2850,RG,1
534007,AB-3400,RG,4
534008,AB-2600,LE,1
534015,AB-2600,RE,3
534018,AB-3400,LG,1
534021,DY-0200,MD,0
534023,AM-2850,RE,15
534024,DY-0200,LG,5
534025,RG-1850,RE,8
534026,AM-2850,LT,3
534035,AB-3400,LE,6
534036,EM-0200,RT,5
534037,AB-2600,RG,7
534038,AB-2600,RG,2
534042,RG-1850,RE,28
534043,AM-2850,RG,30
534044,DY-0200,LG,3
534045,DY-0200,LG,2
534061,RG-1850,LE,11
534063,AM-2850,LE,3
534073,AM-2850,RE,2
534074,RG-1850,RE,6
534076,AM-2850,LE,2
534077,AM-2850,MD,1
534078,AB-2600,MD,1
534079,AB-2600,LT,15
534081,AB-3400,RG,2
534084,AM-2850,LE,2
534086,AR-1200,LE,14
534087,RG-1850,RE,-3
534089,AB-2600,RT,1
534091,AB-2600,LE,6
534092,AB-2600,MD,2
534095,AB-2600,RG,1
534098,AM-2850,RE,8
534099,DY-0200,LT,16
534104,AM-2850,LT,2
534107,RG-1850,RE,3
534108,RG-1850,MD,-3
534110,AM-2850,LE,3
534111,AM-2850,LT,3
534112,NP-0100,RE,-1
534116,AB-2600,LG,3
534118,AB-3400,RT,4
534126,RG-1850,RE,24
534138,EM-0200,NL,-1
534141,JS-6700,MD,4
534144,FJ-0300,MD,1
534149,DW-3600,LT,1
534153,FJ-0300,RT,0
534156,FJ-0300,MD,4
534158,FJ-0300,LE,-1
534162,FJ-0300,LG,3
534163,PT-0100,LG,3
534166,FJ-0300,RE,9
534169,PT-0100,LT,2
534173,JS-6700,RT,6
534174,MT-1300,RG,4
534176,JS-6700,LG,6
534180,CN-0500,RE,24
534181,DW-3600,LT,3
534182,CN-0500,LT,20
534183,JS-6700,LT,1
534185,FJ-0300,MD,9
534186,FJ-0300,MD,2
534188,FJ-0300,LG,9
534189,PT-0100,LG,2
534193,CN-0500,MD,3
534195,CN-0500,RG,15
534197,CN-0500,MD,2
534199,JS-6700,LE,0
534204,TR-0800,NL,-1
534207,FJ-0300,LE,3
534209,FJ-0300,MD,1
534214,JS-6700,LT,-3
534225,JS-6700,MD,0
534226,JS-6700,MD,0
534231,PT-0100,LE,0
534233,PT-0100,MD,2
534240,MT-1300,MD,3
534241,CN-0500,LT,0
534243,FJ-0300,LE,-2
534248,JS-6700,MD,20
534249,JS-6700,RG,1
534256,MT-1300,LG,2
534260,PT-0100,RE,4
534261,PT-0100,LG,4
534263,TR-0800,RE,2
534270,FJ-0300,LG,5
534273,TR-0800,MD,10
534274,PT-0100,RE,4
534276,FJ-0300,RG,1
534278,PT-0100,MD,5
534286,FJ-0300,LG,0
534287,PT-0100,LE,0
534288,PT-0100,RT,1
534289,PT-0100,RT,5
534290,PT-0100,RG,-2
534300,SJ-0200,RT,5
534301,CG-1060,RE,14
534302,SJ-0200,RT,6
534303,SJ-0200,RT,1
534306,AG-1700,RT,-1
534314,DR-1450,MD,3
534321,AG-1700,LG,-2
534327,AG-1700,LT,2
534328,RC-1500,LE,19
534330,AG-1700,LE,5
534334,DR-1450,RT,2
534335,DR-1450,MD,6
534336,DR-1450,LG,4
534338,DR-1450,RE,11
534339,DR-1450,LE,1
534342,IP-0300,RE,1
534346,AG-1700,LT,2
534348,AG-1700,RG,3
534351,AG-1700,LT,3
534355,SJ-0200,LT,4
534356,SJ-0200,LE,19
534361,SJ-0200,LT,11
534362,SJ-0200,RE,3
534365,SJ-0200,LT,2
534377,AG-1700,LT,1
534378,AR-1300,MD,1
534381,JK-2200,MD,9
534382,AG-1700,RG,0
534384,AG-1700,MD,2
534394,SJ-0200,LG,2
534395,SJ-0200,RE,-5
534399,AG-1700,RG,15
534400,JK-2200,RG,4
534401,AG-1700,MD,3
534413,AG-1700,MD,1
534414,AG-1700,RT,0
534419,DR-1450,MD,6
534420,DR-1450,RG,3
534421,SJ-0200,LG,3
534423,SJ-0200,RG,6
534426,AG-1700,LT,0
534428,JK-2200,MD,3
534431,AG-1700,LE,2
534433,AG-1700,LE,5
534434,AG-1700,RT,-4
534442,AG-1700,LT,-2
534443,AG-1700,LT,0
534460,AR-1300,NL,-1
534462,AF-0900,LT,3
534463,AF-0900,LT,4
534466,RR-0400,MD,8
534467,RR-0400,MD,2
534469,RR-0400,RT,17
534475,BT-0200,RT,1
534476,BT-0200,MD,4
534487,AF-0900,MD,8
534489,VL-0100,MD,6
534493,AF-0900,RG,7
534496,JC-1600,LG,6
534499,AF-0900,LT,5
534504,RR-0400,MD,3
534508,RR-0400,LG,4
534509,RR-0400,RG,1
534512,BT-0200,RE,3
534524,AF-0900,LG,1
534526,AF-0900,LT,9
534527,AF-0900,LT,14
534536,BT-0200,LT,7
534537,BT-0200,MD,2
534540,AF-0900,RG,2
534564,RR-0400,LG,1
534568,AF-0900,LG,7
534575,RR-0400,MD,6
534581,AF-0900,LT,-2
534583,AF-0900,RT,2
534585,AF-0900,LE,5
534588,BT-0200,LE,5
534589,AF-0900,RE,8
534590,BT-0200,LT,1
534591,AF-0900,MD,4
534592,AF-0900,LT,1
534596,RR-0400,LT,0
534598,JF-1900,MD,2
534601,JF-1900,LT,5
534611,BT-0200,LT,9
534612,BT-0200,MD,5
534613,AF-0900,RT,16
534614,AF-0900,RT,2
534615,BT-0200,MD,10
534616,AF-0900,MD,2
534628,JF-2800,RT,4
534629,JF-2800,LT,4
534630,JF-2800,RE,11
534631,JF-2800,RT,3
534632,JF-2800,LE,3
534633,JF-2800,RG,7
534634,MS-0200,NL,-1
534637,AP-0700,RT,2
534642,LS-1700,MD,0
534645,AP-0700,LT,27
534646,AP-0700,RG,6
534647,PH-0400,MD,5
534650,AP-0700,LE,13
534653,LS-1700,LE,16
534656,LS-1700,LG,3
534657,LS-1700,MD,0
534660,LS-1700,MD,6
534662,LS-1700,MD,4
534663,LS-1700,LT,4
534665,LS-1700,RE,0
534667,AP-0700,LE,-3
534670,LS-1700,LG,5
534671,LS-1700,MD,0
534672,LS-1700,MD,3
534675,AP-0700,LT,8
534677,AP-0700,LT,17
534678,AP-0700,MD,12
534683,AP-0700,MD,3
534685,AP-0700,MD,1
534686,PH-0400,MD,5
534691,WP-0700,RG,3
534693,WP-0700,LE,7
534694,LS-1700,LG,1
534697,AP-0700,LG,6
534699,TG-0600,MD,1
534705,CP-2000,MD,2
534710,LS-1700,RE,4
534715,LS-1700,LE,27
534717,ED-0700,RE,6
534721,LS-1700,MD,7
534723,WP-0700,LG,3
534728,AP-0700,MD,4
534729,AP-0700,LG,22
534735,ED-0700,MD,3
534739,AP-0700,LG,4
534742,LS-1700,MD,-4
534744,LS-1700,MD,4
534745,LS-1700,LT,11
534746,LS-1700,RE,7
534747,WP-0700,MD,0
534751,AP-0700,MD,4
534755,LS-1700,LG,6
534760,AP-0700,RT,5
534771,AP-0700,MD,3
534772,AP-0700,MD,6
534773,AP-0700,RG,0
534784,AP-0700,MD,3
534785,AP-0700,MD,2
534786,AP-0700,MD,0
534787,AP-0700,MD,8
534790,SV-0200,LE,14
534791,SV-0200,LE,1
534795,SG-1300,LT,4
534798,TT-0700,MD,3
534800,JK-1000,LT,2
534803,LH-1500,MD,4
534804,SG-1300,MD,4
534805,TT-0700,RG,3
534806,SG-1300,MD,1
534811,SG-1300,LT,3
534820,SR-0700,LG,4
534825,SG-1300,LG,1
534831,SV-0200,LT,2
534832,SR-0700,RG,4
534834,SV-0200,MD,4
534836,SR-0700,LG,0
534841,MS-0100,MD,0
534843,SR-0700,RG,10
534844,SR-0700,LG,5
534845,SR-0700,LG,0
534849,SG-1300,RT,8
534854,SG-1300,LG,2
534856,SR-0700,RG,3
534857,SR-0700,LT,3
534859,DW-4300,LG,2
534860,SR-0700,RE,5
534864,DW-4300,MD,8
534865,DW-4300,LT,0
534867,SG-1300,RG,8
534870,LH-1500,MD,9
534873,SG-1300,MD,3
534883,SG-1300,MD,1
534885,SG-1300,MD,3
534886,SG-1300,MD,6
534887,SG-1300,MD,2
534889,SG-1300,MD,6
534890,SG-1300,MD,2
534895,SR-0700,RE,6
534896,SR-0700,MD,0
534899,SR-0700,LG,8
534903,SR-0700,RG,2
534905,SR-0700,RT,12
534906,SR-0700,RE,0
534908,SR-0700,LT,-1
534913,TT-0700,LG,4
534918,SV-0200,RT,16
534919,SV-0200,MD,8
534920,SV-0200,MD,3
534921,SV-0200,RG,1
534927,SG-1300,RG,0
534933,LH-1500,LG,1
534938,JM-3600,LG,4
534944,SR-0700,RG,4
534948,JM-3600,LT,13
534949,JM-3600,MD,5
534950,JG-3850,MD,1
534954,TT-0700,MD,2
534955,JM-3600,RG,1
534966,DW-4300,LE,2
534968,DW-4300,MD,1
534973,DW-4300,RG,4
534981,JM-3600,MD,2
534983,JM-3600,LG,-2
534985,JM-3600,MD,0
534988,MJ-2500,LG,3
534989,MJ-2500,LE,3
534990,RJ-0800,MD,2
534993,DM-1600,RG,2
534994,DM-1600,LE,-3
534998,RJ-0800,LE,-2
534999,RJ-0800,LG,0
535003,DM-1600,LT,4
535005,DM-1600,LT,1
535011,RJ-0800,MD,4
535014,RJ-0800,LG,2
535019,DM-1600,LE,0
535026,RJ-0800,RE,3
535028,RJ-0800,LG,4
535029,RJ-0800,RT,1
535035,RJ-0800,MD,5
535038,DM-1600,LT,1
535042,RJ-0800,LT,7
535043,RJ-0800,RG,2
535044,RJ-0800,LG,-1
535049,RJ-0800,RT,4
535053,RJ-0800,RE,-1
535058,DM-1600,LT,1
535059,CP-0500,RE,9
535060,DM-1600,LT,4
535063,OS-0300,MD,2
535069,CH-2400,NL,-1
535071,DM-1600,RT,1
535072,CP-0500,MD,0
535075,RJ-0800,MD,8
535076,RJ-0800,RG,4
535077,RJ-0800,RE,3
535079,CH-2400,LE,2
535083,DM-1600,LT,8
535085,DM-1600,MD,3
535088,DM-1600,RT,3
535089,DM-1600,MD,3
535101,DM-1600,LT,1
535102,CP-0500,LE,3
535104,RJ-0800,LE,-2
535109,RJ-0800,MD,0
535110,CH-2400,MD,3
535119,DM-1600,MD,2
535125,DM-1600,RG,0
535135,CP-0500,MD,2
535137,DM-1600,LT,4
535144,CP-0500,MD,1
535149,RJ-0800,MD,1
535162,DM-1600,MD,5
535163,DM-1600,MD,13
535168,RJ-0800,MD,0
535171,CP-0500,NL,-1
535176,MW-0500,RE,-6
535177,JD-3400,LT,7
535179,JD-3400,RG,1
535184,BG-1800,RT,12
535188,BG-1800,RT,2
535190,BG-1800,RT,14
535191,BG-1800,RT,0
535194,BG-1800,RG,1
535195,BG-1800,MD,4
535196,BG-1800,RT,5
535197,BG-1800,RT,6
535198,CP-0800,RG,5
535206,JD-3400,RE,3
535208,CR-0250,LG,4
535214,BG-1800,RT,0
535222,JD-3400,RE,11
535223,JD-3400,LG,4
535224,JD-3400,RT,4
535225,JD-3400,LT,21
535226,BB-1300,RT,2
535227,AB-3500,LE,13
535228,BB-1300,RT,2
535235,BG-1800,MD,2
535242,JD-3400,RG,1
535247,AD-0100,NL,-1
535251,MS-0150,LG,7
535253,BG-1800,RG,6
535254,BG-1800,RT,3
535259,MW-0500,RE,13
535265,BG-1800,RT,0
535270,JD-3400,RE,-2
535274,BG-1800,RG,6
535278,CR-0250,RG,0
535281,CR-0250,MD,2
535285,CR-0250,RG,11
535288,BG-1800,RT,4
535290,BG-1800,LT,4
535294,WJ-0300,MD,5
535295,JD-3400,RG,1
535296,JD-3400,RG,15
535297,JD-3400,RG,4
535305,JD-3400,MD,3
535311,BG-1800,RT,2
535312,BG-1800,RT,-2
535315,AB-3500,LE,0
535317,JD-3400,LG,14
535318,JD-3400,LT,0
535319,JD-3400,RG,3
535320,JD-3400,RG,32
535321,BR-1100,NL,-1
535324,ML-1300,LG,4
535327,MF-1300,RG,2
535328,MF-1300,RG,0
535329,JC-6200,LE,11
535331,MF-1300,LT,39
535335,ML-1300,LG,15
535343,MF-1300,RG,3
535347,ML-1300,LT,3
535348,ML-1300,RE,0
535352,JC-6200,RE,24
535362,MF-1300,RE,-1
535366,ML-1300,LT,0
535371,MF-1300,RG,0
535374,MF-1300,LE,2
535377,MF-1300,LT,8
535380,MF-1300,LE,5
535381,MF-1300,RE,0
535385,ML-1300,RT,-1
535390,JC-0500,RG,5
535394,MS-4100,RE,12
535396,ML-1300,RG,14
535397,MS-4100,RT,5
535400,ML-1300,LG,1
535402,MF-1300,RG,2
535403,MF-1300,RT,9
535404,MF-1300,LT,0
535406,MF-1300,RT,2
535410,MB-5200,RG,12
535411,MB-5200,LG,3
535418,ML-1300,LT,14
535420,ML-1300,LT,8
535421,ML-1300,RG,1
535423,JB-2700,RG,5
535425,JB-2700,RE,8
535430,JB-2700,RG,0
535432,MF-1300,RG,5
535433,MF-1300,RT,11
535434,MF-1300,RT,-1
535436,MF-1300,RE,1
535440,ML-1300,LT,4
535447,MB-5200,LT,7
535449,MB-5200,LT,11
535450,MB-5200,LG,-2
535455,MF-1300,LE,3
535462,MB-5200,LT,5
535479,MF-1300,LG,0
535480,MF-1300,LG,6
535481,MF-1300,LT,0
535485,MS-4100,LG,6
535493,JC-6200,NL,-1
535496,AP-0700,MD,8
535499,DM-0450,MD,2
535503,AP-0700,LT,5
535508,DM-0450,MD,41
535514,AP-0700,MD,4
535515,PH-0400,MD,-1
535521,DM-0450,MD,0
535523,LB-0500,RE,2
535525,DM-0450,MD,0
535530,AP-0700,LG,11
535531,AP-0700,MD,11
535532,CP-2000,MD,1
535534,DM-0450,LE,12
535535,DM-0450,RT,8
535537,DM-0450,MD,2
535538,DM-0450,LG,4
535543,JF-3100,MD,3
535547,AP-0700,LG,11
535550,AP-0700,LT,-1
535555,DM-0450,LT,2
535561,AP-0700,MD,6
535563,DM-0450,LT,16
535565,DM-0450,LT,6
535566,DM-0450,RG,-1
535570,AP-0700,RG,0
535573,AP-0700,MD,5
535581,DM-0450,LG,11
535584,DM-0450,LE,3
535587,TG-0600,MD,6
535591,DM-0450,LE,-1
535595,AP-0700,MD,0
535596,AP-0700,RE,-2
535599,DM-0450,LG,6
535600,DM-0450,LT,9
535601,DM-0450,MD,4
535603,LB-0500,LG,1
535609,AP-0700,RT,64
535613,DM-0450,LT,0
535617,AP-0700,MD,3
535620,DM-0450,LE,0
535624,AP-0700,RE,-2
535625,CP-2000,MD,6
535626,CP-2000,MD,-12
535628,DM-0450,LT,1
535629,DM-0450,LG,-2
535630,DM-0450,MD,6
535632,LB-0500,MD,0
535633,LB-0500,RG,0
535636,DM-0450,MD,0
535638,DM-0450,LG,-1
535639,DM-0450,LG,2
535641,DM-0450,LT,2
535642,DM-0450,LT,2
535643,DM-0450,LT,1
535652,CP-2000,LE,5
535656,AB-1200,LE,9
535657,LB-0500,RE,8
535658,LB-0500,RG,2
535659,LB-0500,MD,0
535660,LB-0500,MD,3
535668,JF-3100,NL,-1
535669,JF-3100,NL,-1
535671,JS-6700,LG,2
535675,JS-6700,LE,-1
535679,MF-1300,RE,6
535681,MF-1300,RE,9
535683,JS-6700,LT,0
535684,JS-6700,RG,2
535686,MT-1300,LG,4
535690,MF-1300,LE,16
535693,MF-1300,RG,13
535703,MF-1300,LT,0
535706,DW-3600,LG,7
535708,CN-0500,RG,8
535711,MB-5200,LG,4
535712,MB-5200,LT,-1
535715,JS-6700,LE,-2
535719,JS-6700,LE,1
535722,JS-6700,LT,9
535723,JS-6700,RT,0
535724,CN-0500,RG,2
535725,JS-6700,RG,1
535729,DW-3600,RT,3
535730,DW-3600,LG,-3
535734,MF-1300,RE,9
535735,MF-1300,RG,5
535739,MF-1300,LE,3
535744,JS-6700,RG,2
535748,JS-6700,RG,13
535750,CN-0500,RG,4
535758,MF-1300,LG,1
535759,MF-1300,RT,2
535763,JS-6700,RT,-1
535765,DW-3600,RT,-1
535766,DW-3600,LG,1
535768,DW-3600,LE,17
535769,DW-3600,RG,1
535771,JS-6700,RG,5
535777,JC-6200,LE,4
535780,JS-6700,RG,6
535782,CN-0500,LE,7
535784,DW-3600,RG,0
535789,MF-1300,RE,-2
535793,MF-1300,RG,1
535799,JS-6700,LT,1
535800,MT-1300,RG,0
535803,MF-1300,LT,2
535805,MF-1300,LG,2
535807,MB-5200,RG,2
535814,DW-3600,LE,1
535817,JS-6700,LT,2
535818,CN-0500,RE,16
535819,DW-3600,LG,8
535820,DW-3600,LT,-1
535821,MT-1300,RG,3
535822,JS-6700,LG,2
535834,MF-1300,RG,3
535837,RM-1200,RG,3
535838,RM-1200,RT,6
535839,RB-3900,RT,5
535840,RM-1200,LT,3
535842,RM-1200,RT,11
535843,RM-1200,LG,2
535844,RM-1200,RT,5
535845,RB-3900,LG,2
535846,JB-1700,RG,0
535847,TR-0350,RG,3
535849,BW-0850,MD,4
535850,TR-0350,LT,8
535851,TR-0350,RG,1
535852,TR-0350,LT,11
535856,BW-0850,MD,2
535858,TR-0350,RG,26
535866,TR-0350,RG,1
535867,TR-0350,RG,1
535869,RM-1200,RT,4
535870,TR-0350,RT,6
535871,TB-1060,MD,-20
535872,TR-0350,RG,-1
535875,RM-1200,LG,0
535880,MH-0800,RG,1
535881,MH-0800,LG,2
535884,RM-1200,LG,7
535885,RM-1200,LG,6
535886,RM-1200,RG,1
535893,TR-0350,LG,0
535897,TR-0350,RG,0
535898,TR-0350,RG,12
535899,TR-0350,RG,11
535900,TR-0350,RT,4
535902,TR-0350,RG,3
535909,RB-3900,LT,7
535916,TR-0350,LG,4
535917,TR-0350,RG,4
535923,RM-1200,LT,4
535924,RM-1200,RG,3
535927,TR-0350,LG,2
535931,RM-1200,RG,1
535936,TR-0350,RT,9
535937,TR-0350,LG,-2
535939,RM-1200,RG,8
535940,LM-0700,RT,3
535941,RM-1200,RG,3
535942,RM-1200,LT,3
535943,RM-1200,RT,8
535944,RM-3500,RT,-6
535949,TR-0350,RT,-2
535958,LM-0700,RT,2
535959,RM-1200,LT,7
535960,RM-1200,RG,1
535961,RM-1200,LT,5
535962,RM-1200,RG,3
535964,JB-1700,LT,6
535965,JB-1700,RG,0
535967,RM-1200,RT,6
535968,RM-1200,LT,-5
535972,CO-0300,MD,4
535976,TR-0350,LT,4
535977,TR-0350,RG,13
535978,TR-0350,RG,4
535979,MH-0800,MD,0
535983,RB-3900,LG,3
535991,BW-0850,NL,-1
535992,BW-0850,NL,-1
535994,MT-2400,RT,2
535998,MT-2400,MD,-2
535999,MT-2400,MD,7
536001,JR-2800,LG,5
536002,JR-2800,MD,3
536005,MT-2400,RE,3
536006,MT-2400,RE,1
536007,JR-2800,RE,1
536009,JR-2800,MD,-2
536015,LM-1000,LE,-1
536019,MT-2400,RT,1
536021,MT-2400,MD,6
536023,MT-2400,MD,0
536026,MT-2400,MD,3
536033,LM-1000,LG,1
536035,MV-0300,RE,7
536038,LM-1000,RE,2
536040,LM-1000,LE,7
536041,LM-1000,RE,7
536042,BB-3350,RE,5
536043,LM-1000,RE,2
536048,MT-2400,MD,1
536053,LM-1000,MD,1
536055,MV-0300,RT,4
536057,LM-1000,LG,0
536060,MT-2400,LG,4
536062,MR-2500,RE,10
536063,JR-2800,MD,10
536064,JR-2800,MD,1
536071,MR-2500,RE,1
536074,LM-1000,RT,5
536078,MV-0300,RE,4
536081,MV-0300,MD,4
536086,MT-2400,MD,3
536087,JJ-4700,RE,9
536090,MT-2400,LE,11
536092,MR-2500,LE,7
536094,MT-2400,MD,-1
536102,MV-0300,LE,9
536104,MT-2400,MD,-2
536106,MT-2400,RG,6
536107,JR-2800,MD,43
536108,JS-4800,MD,1
536110,MT-2400,MD,1
536117,MV-0300,RE,13
536118,LM-1000,LE,10
536119,LM-1000,RE,4
536123,LM-1000,MD,10
536125,LM-1000,LE,-1
536126,LM-1000,RE,3
536128,LM-1000,RT,-3
536133,MT-2400,RE,7
536134,MT-2400,LT,-1
536139,LM-1000,RE,-2
536142,MT-2400,MD,4
536143,MT-2400,LE,-1
536150,MV-0300,LE,1
536152,MT-2400,RT,2
536153,MT-2400,MD,3
536154,JR-2800,MD,-1
536156,MT-2400,MD,0
536160,RB-4900,LG,0
536164,RB-4900,MD,19
536166,RB-4900,LE,5
536167,RB-4900,RT,1
536172,DT-0600,LT,5
536175,SG-1300,RT,-1
536179,RB-4900,MD,4
536180,RB-4900,RT,0
536184,SG-1300,MD,2
536186,SG-1300,RT,3
536192,SG-1300,LG,3
536196,DT-0600,MD,2
536199,DT-0600,RT,-1
536201,DT-0600,LG,3
536204,SG-1300,LT,3
536205,SG-1300,LE,6
536210,RB-4900,LG,4
536214,TT-0700,MD,2
536220,DT-0600,MD,8
536223,DT-0600,LE,0
536227,SG-1300,RT,0
536232,RB-4900,MD,6
536233,RB-4900,LE,3
536245,MM-4700,NL,-1
536246,MM-4700,NL,-1
536248,SG-1300,LE,5
536249,SG-1300,LE,4
536250,LH-1500,MD,2
536252,SG-1300,MD,0
536257,RB-4900,MD,-2
536258,RB-4900,LT,2
536260,DT-0600,MD,3
536265,SG-1300,RT,36
536266,JG-3850,RG,5
536270,RB-4900,LT,15
536271,RB-4900,MD,1
536275,RB-4900,RG,1
536276,SG-1300,LG,2
536279,SG-1300,LT,-1
536282,DT-0600,MD,6
536289,LH-1500,MD,5
536294,DT-0600,MD,7
536295,DT-0600,LG,2
536296,DT-0600,MD,-1
536298,SG-1300,RG,7
536304,SG-1300,MD,8
536313,DT-0600,MD,4
536315,DT-0600,RG,2
536316,DT-0600,LT,1
536317,DT-0600,LE,1
536327,LH-1500,RT,8
536329,MS-0100,LE,6
536335,MM-4700,NL,-1
536336,MM-4700,NL,-1
536339,ML-1300,RT,3
536348,ML-2500,LE,-2
536353,ML-2500,LT,1
536357,ML-2500,RT,6
536358,ML-2500,RE,-3
536362,ML-1300,RT,3
536363,ML-1300,RE,5
536366,ML-1300,MD,16
