YEAR,TEAM,ORNK,OYDS,OYPG,RUSHYDS,RUSHYPG,PASSYDS,PASSYPG,OPTS,OPTS/G,ODOWNRNK,TOT1D,RUSH1D,PASS1D,PEN1D,O3DMADE,O3DATT,3DPCT,O4DMADE,04DATT,O4DPCT,OPENS,OPENYDS,OPASSRNK,COM,OPATT,OPCT,OPASSYDS,OPYPG,OYPA,OLNGPASS,OPASSTD,OINT,SKALLWD,SYDALLWD,OPASSRAT,ORUNRNK,ORUNATT,ORUNYDS,ORUNAVG,ORUNYPG,ORUNLNG,ORUNTD,OFUM,OFUMLST,ORECRNK,OREC,ORECYDS,ORECAVG,ORECYPG,ORECLNG,ORECTD,ORECFUM,ORECLST,ORETRNK,OKRETATT,OKRETYDS,OKRETAVG,OKRETTD,OKRETLNG,PRETATT,PRETYDS,PRETAVG,PRETTD,PRETLNG,PRETFC,OKRNK,XPM,XPA,XP%,FGM,FGA,FG%,KLNG,KPTS,PNTRNK,PUNTS,PNTYDS,PNTAVG,PNTLNG,IN20,IN20%,TB,TB%,BP,PRETALLWD,PRETYDSALLWD,PRETAVGALLWD,PUNTNET,SACKRNK,TOTTKL,SOLOTKL,ASTTKL,SACK,FF,BK,INT,YDS,LNG,TD,PD,TORNK,INT,FUMTAKEN,TAKEAWAY,INTTHRWN,FUMLOST,GIVEAWAY,NETTO,DEFRNK,DYDS,DYPG,DRUSH,DRUSHYPG,DPASS,DPASSYPG,DPTS,DPTSPG,DDWNRANK,D1DTOT,D1DRUSH,D1DPASS,D1DPEN,D3DMADE,D3DATT,D3DPCT,D4DMADE,D4DATT,D4DPCT,DPENTOT,DPENYDS,DPASSRNK,DCOM,DPASSATT,DPASSPCT,DPASSYDS,DPASSYPG,DYPA,DPASSLNG,DPASSTD,DINT,SK,SYD,DRAT,DRUNRNK,DRUNATT,DRUNYDS,DRUNAVG,DRUNYPG,DRUNLNG,DRUNTD,DRUNFUM,DRUNLST,DRECRNK,DREC,DRECYDS,DRECAVG,DRECYPG,DRECLNG,DRECTD,DRECFUM,DRECLST,DRETRNK,DKATT,DKYDS,DKAVG,DKTD,DKLNG,DPATT,DPYDS,DPAVG,DPTD,DPLNG,DPFC,DKRNK,DXPM,DXPA,DXP%,DFGM,DFGA,DFG%,DKLNG,DKPTS,DPNTRNK,DPUNTS,DPNTYDS,DPNTAVG,DPNTLNG,DIN20,DIN20%,DTB,DTB%,DBP,DPNTRET,DPRETYDS,DPRETAVG,DPUNTNET,DTKLRNK,TOTTKLOPP,SOLOTKLOPP,ASTTCKLOPP,SACKALLWD,FFOPP,BKOPP,INTTHRWN,INTTHRWNYDS,INTTHRWNLNG,INTTHRWNTD,OPPPD,TRUOPATT,TRUOPASS,WINS,LASTWINS,NEXTWINS,NEXTDELTA,TRUDPATT,TRUDPASS,OINTRATE,DINTRATE,OFUMRATE,DFUMRATE,OFUMLOSTRATE,DFUMLOSTRATE,OFUMLOSTRATIO,DFUMLOSTRATIO,DFFRATE,OUNFFUM,OUNFFUMRATE,LASTDFFRATE,LASTOUNFFUMRATE,LASTTRUOPASS,LASTTRUDPASS,LASTOFUMRATE,LASTDFUMRATE,LASTOINTRATE,LASTDINTRATE
2004,CIN,18,5140,321.3,1839,114.9,3301,206.3,374,23.4,18,286,93,172,21,88,219,40.2,6,12,50,103,810,17,324,536,60.4,3301,206.3,6.57,76,23,22,31,219,77,17,437,1839,4.2,114.9,52,14,13,10,17,324,3520,10.9,220,76,23,13,10,23,68,1403,20.6,0,40,35,328,9.4,0,49,18,5,41,41,100,27,31,87.1,53,122,15,83,3499,42.2,66,21,25.3,7,8.4,1,51,378,7.4,37.6,17,1151,919,232,37,24,0,20,272,51,4,87,14,20,16,36,22,10,32,4,19,5365,335.3,2062,128.9,3303,206.4,372,23.3,15,303,123,158,22,80,218,36.7,5,15,33.3,106,887,13,313,520,60.2,3303,206.4,6.85,99,23,20,37,257,79.5,26,474,2062,4.4,128.9,75,11,23,12,15,313,3560,11.4,222.5,99,23,23,12,5,80,1573,19.7,0,41,51,378,7.4,0,63,10,29,40,40,100,28,31,90.3,47,124,16,79,3309,41.9,69,23,29.1,8,10.1,0,35,328,9.4,37.7,7,1034,848,186,31,14,1,22,446,62,4,91,567,5.82,8,8,11,3,557,5.93,0.041,0.038,0.016,0.028,0.021,0.025,0.77,0.52,0.029,-1,-0.001,0.020,-0.002,6.00,6.32,0.013,3.472,0.029,0.028
2004,CLE,28,4481,280.1,1657,103.6,2824,176.5,276,17.3,31,245,94,125,26,59,203,29.1,7,16,43.8,115,854,25,251,439,57.2,2824,176.5,7.01,99,21,21,41,252,74.9,23,441,1657,3.8,103.6,46,6,25,15,26,251,3076,12.3,192.3,99,21,25,15,27,75,1504,20.1,1,93,36,432,12,0,44,12,16,28,28,100,24,29,82.8,50,100,28,85,3404,40,54,24,28.2,4,4.7,0,48,313,6.5,36.4,27,1128,880,248,32,12,1,15,250,51,1,69,26,15,13,28,21,19,40,-12,15,5215,325.9,2314,144.6,2901,181.3,390,24.4,17,307,141,144,22,78,216,36.1,7,16,43.8,109,890,5,277,460,60.2,2901,181.3,6.72,72,17,15,32,190,79,32,532,2314,4.4,144.6,52,22,12,9,5,277,3091,11.2,193.2,72,17,12,9,22,59,1336,22.6,1,93,48,313,6.5,0,49,10,26,44,44,100,24,28,85.7,51,116,12,85,3537,41.6,62,21,24.7,11,12.9,0,36,432,12,36.5,21,1010,797,213,41,20,0,21,232,106,2,75,480,5.88,4,5,6,2,492,5.90,0.048,0.033,0.034,0.014,0.035,0.008,0.60,0.75,0.014,5,0.007,0.019,0.005,5.16,5.30,0.031,3.023,0.035,0.030
2004,DAL,14,5197,324.8,1769,110.6,3428,214.3,293,18.3,16,296,101,171,24,78,214,36.4,9,17,52.9,105,867,15,308,519,59.3,3428,214.3,7.01,53,19,23,36,208,74.5,20,449,1769,3.9,110.6,53,14,22,13,15,308,3636,11.8,227.3,53,19,22,13,24,78,1603,20.6,0,62,44,390,8.9,0,55,16,25,31,31,100,20,26,76.9,49,91,14,76,3216,42.3,68,23,30.3,7,9.2,0,39,410,10.5,36.9,26,968,827,141,33,15,1,13,109,33,0,72,28,13,9,22,23,14,37,-15,16,5285,330.3,1764,110.3,3521,220.1,405,25.3,12,297,88,180,29,75,192,39.1,2,7,28.6,104,879,21,310,502,61.8,3521,220.1,7.41,76,31,13,33,197,94.2,10,425,1764,4.2,110.3,90,14,15,7,20,310,3718,12,232.4,76,31,15,7,1,62,1083,17.5,0,34,39,410,10.5,0,43,16,20,44,45,97.8,21,23,91.3,51,107,15,78,3260,41.8,58,22,28.2,4,5.1,0,44,390,8.9,36.8,14,1000,853,147,36,18,0,23,526,101,4,86,555,6.18,6,10,9,3,535,6.58,0.044,0.026,0.028,0.020,0.019,0.036,0.59,0.47,0.020,4,0.005,0.028,0.000,5.78,5.02,0.020,2.579,0.041,0.026
2004,DEN,5,6332,395.8,2333,145.8,3999,249.9,381,23.8,4,351,127,184,40,78,206,37.9,7,14,50,93,880,6,303,521,58.2,3999,249.9,7.85,85,27,20,15,90,84.5,4,534,2333,4.4,145.8,51,13,17,8,7,303,4089,13.5,255.6,85,27,17,8,19,53,1122,21.2,0,48,43,400,9.3,0,39,17,2,42,42,100,29,34,85.3,52,129,23,69,2834,41.1,66,19,27.5,7,10.1,1,32,295,9.2,36.8,14,963,779,184,38,17,1,12,175,76,2,93,24,12,8,20,20,9,29,-9,4,4459,278.7,1512,94.5,2947,184.2,304,19,1,235,83,130,22,65,209,31.1,5,14,35.7,120,1062,6,272,484,56.2,2947,184.2,6.64,71,17,12,38,266,78,4,396,1512,3.8,94.5,44,16,20,7,6,272,3213,11.8,200.8,71,17,20,7,30,68,1635,24,1,97,32,295,9.2,0,50,11,10,31,32,96.9,21,26,80.8,53,94,32,95,4250,44.7,65,36,37.9,11,11.6,0,43,400,9.3,40.5,3,1115,891,224,15,11,2,20,344,97,1,95,536,7.46,10,10,13,3,522,5.65,0.038,0.025,0.020,0.028,0.008,0.012,0.47,0.35,0.024,6,0.007,0.026,-0.001,5.89,5.33,0.019,3.716,0.038,0.018
2004,DET,24,4693,293.3,1777,111.1,2916,182.3,296,18.5,29,263,92,142,29,66,210,31.4,6,16,37.5,121,1000,23,285,505,56.4,2916,182.3,6.19,62,19,13,37,208,76.7,19,407,1777,4.4,111.1,74,7,10,6,24,285,3124,11,195.3,62,19,10,6,6,66,1568,23.8,2,99,40,420,10.5,2,83,17,16,28,28,100,24,28,85.7,48,100,24,92,3765,40.9,60,32,34.8,7,7.6,1,46,441,9.6,36.1,14,1100,915,185,38,17,3,14,216,55,1,80,14,14,10,24,13,7,20,4,22,5401,337.6,1887,117.9,3514,219.6,350,21.9,25,320,118,167,35,98,231,42.4,7,19,36.8,114,976,20,328,535,61.3,3514,219.6,6.98,82,29,14,38,222,89.4,15,498,1887,3.8,117.9,43,10,18,9,21,328,3736,11.4,233.5,82,29,18,9,4,54,1058,19.6,0,52,46,441,9.6,0,56,24,6,37,38,97.4,17,20,85,50,88,27,84,3658,43.5,64,25,29.8,7,8.3,0,40,420,10.5,38.5,16,983,801,182,37,10,1,13,194,43,2,80,542,5.38,6,5,5,-1,573,6.13,0.026,0.026,0.014,0.021,0.033,0.034,0.60,0.50,0.020,0,0.000,0.022,0.006,4.88,6.51,0.018,2.290,0.041,0.029
2004,GB,3,6357,397.3,1908,119.3,4449,278.1,424,26.5,3,354,98,228,28,98,207,47.3,8,14,57.1,116,950,3,382,598,63.9,4449,278.1,7.61,79,36,19,14,101,93.9,10,441,1908,4.3,119.3,90,9,17,9,5,382,4550,11.9,284.4,79,36,17,9,14,70,1522,21.7,0,71,33,254,7.7,0,28,27,7,48,48,100,24,28,85.7,53,120,27,66,2644,40.1,64,16,24.2,7,10.6,0,34,301,8.9,35.5,9,1030,841,189,40,13,1,8,165,43,2,68,27,8,7,15,19,10,29,-14,25,5541,346.3,1878,117.4,3663,228.9,380,23.8,17,307,92,181,34,69,197,35,5,9,55.6,112,942,25,314,518,60.6,3663,228.9,7.61,68,33,8,40,280,99.1,14,409,1878,4.6,117.4,54,12,13,5,25,314,3943,12.6,246.4,68,33,13,5,10,79,1594,20.2,0,58,34,301,8.9,0,40,10,13,47,47,100,17,25,68,48,98,2,81,3176,39.2,58,31,38.3,6,7.4,0,33,254,7.7,36.1,1,1118,886,232,14,15,0,19,166,31,1,86,612,7.27,10,10,4,-6,558,6.56,0.032,0.015,0.020,0.017,0.006,0.048,0.53,0.38,0.017,2,0.002,0.022,0.007,6.59,5.46,0.020,3.623,0.044,0.036
2004,HOU,19,5128,320.5,1882,117.6,3246,202.9,309,19.3,15,300,103,174,23,81,211,38.4,13,21,61.9,106,928,18,286,471,60.7,3246,202.9,7.53,69,16,14,49,301,83,12,481,1882,3.9,117.6,44,16,19,10,16,286,3547,12.4,221.7,69,16,19,10,20,69,1450,21,0,49,40,329,8.2,0,27,13,27,34,34,100,17,24,70.8,50,85,21,73,3009,41.2,57,19,26,7,9.6,0,30,265,8.8,37.6,32,1047,835,212,24,10,1,22,393,102,2,103,13,22,8,30,14,11,25,5,23,5458,341.1,1843,115.2,3615,225.9,339,21.2,16,304,89,194,21,89,205,43.4,1,6,16.7,123,979,24,344,530,64.9,3615,225.9,7.13,80,32,22,24,161,88.7,13,417,1843,4.4,115.2,55,4,19,8,22,344,3776,11,236,80,32,19,8,24,60,1386,23.1,1,99,30,265,8.8,0,46,24,17,37,37,100,22,29,75.9,52,103,21,68,2880,42.4,64,24,35.3,2,2.9,1,40,329,8.2,37.5,26,1112,894,218,49,13,2,14,157,77,1,81,520,6.24,7,5,2,-5,554,6.53,0.030,0.042,0.023,0.024,0.020,0.043,0.53,0.42,0.013,6,0.007,0.013,0.004,5.59,7.12,0.024,2.650,0.041,0.028
2004,IND,2,6475,404.7,1852,115.8,4623,288.9,522,32.6,2,379,94,238,47,70,164,42.7,4,7,57.1,106,801,1,353,527,67,4623,288.9,8.98,80,51,10,14,109,119.7,15,427,1852,4.3,115.8,55,10,18,7,2,353,4732,13.4,295.8,80,51,18,7,8,66,1545,23.4,1,88,24,171,7.1,0,34,15,3,64,65,98.5,20,26,76.9,47,124,2,54,2443,45.2,62,21,38.9,3,5.6,0,29,395,13.6,37.9,3,1174,933,241,45,27,2,19,252,77,2,69,1,19,17,36,10,7,17,19,29,5929,370.6,2037,127.3,3892,243.3,351,21.9,29,331,103,209,19,91,217,41.9,9,28,32.1,116,877,28,364,557,65.4,3892,243.3,7.6,79,26,19,45,340,89.5,24,440,2037,4.6,127.3,47,12,31,14,31,364,4232,11.6,264.5,79,26,31,14,11,92,1960,21.3,0,71,29,395,13.6,1,91,13,22,36,36,100,25,31,80.6,53,111,24,52,2220,42.7,64,16,30.8,4,7.7,0,24,171,7.1,39.4,1,1004,814,190,14,13,1,10,191,65,0,61,541,8.55,12,12,14,2,602,6.47,0.019,0.034,0.023,0.037,0.003,0.055,0.39,0.45,0.032,5,0.006,0.032,0.004,7.11,5.90,0.022,3.813,0.018,0.034
2004,JAX,21,5009,313.1,1850,115.6,3159,197.4,261,16.3,23,279,88,161,30,80,217,36.9,10,18,55.6,109,940,19,305,513,59.5,3159,197.4,6.46,65,17,11,32,156,80.7,16,446,1850,4.1,115.6,46,9,19,9,21,305,3315,10.9,207.2,65,17,19,9,32,57,1087,19.1,0,45,42,405,9.6,0,50,10,24,21,21,100,24,31,77.4,53,93,11,84,3592,42.8,69,28,33.3,9,10.7,0,38,429,11.3,37.7,17,995,828,167,37,14,1,16,126,37,0,69,11,16,12,28,11,11,22,6,11,5134,320.9,1777,111.1,3357,209.8,280,17.5,10,290,83,181,26,84,205,41,5,10,50,118,966,16,306,497,61.6,3357,209.8,7.19,54,18,16,37,217,82,11,438,1777,4.1,111.1,47,7,23,12,16,306,3574,11.7,223.4,54,18,23,12,6,50,995,19.9,0,52,38,429,11.3,2,83,13,7,27,28,96.4,21,28,75,46,90,30,74,3265,44.1,80,19,25.7,13,17.6,0,42,405,9.6,38.6,9,1055,868,187,32,16,0,11,163,43,1,60,545,5.80,9,5,12,3,534,6.29,0.021,0.032,0.024,0.029,0.027,0.029,0.47,0.52,0.018,3,0.004,0.020,0.002,6.05,6.09,0.028,2.415,0.033,0.029
2004,KC,1,6695,418.4,2289,143.1,4406,275.4,483,30.2,1,398,138,228,32,91,193,47.2,4,14,28.6,117,963,4,370,561,66,4406,275.4,8.26,70,27,17,32,227,94.9,5,496,2289,4.6,143.1,46,31,19,9,3,370,4633,12.5,289.6,70,27,19,9,3,75,1820,24.3,2,97,24,232,9.7,0,46,17,11,58,60,96.7,17,23,73.9,50,109,29,55,2172,39.5,58,12,21.8,7,12.7,0,24,301,12.5,34,7,922,791,131,41,13,0,13,173,65,1,64,22,13,8,21,17,10,27,-6,31,6037,377.3,1834,114.6,4203,262.7,435,27.2,28,327,97,190,40,71,185,38.4,5,16,31.3,117,957,32,312,522,59.8,4203,262.7,8.53,65,32,13,41,250,97.5,12,397,1834,4.6,114.6,78,18,18,7,32,312,4453,14.3,278.3,65,32,18,7,21,85,1908,22.4,0,44,24,301,12.5,2,75,13,23,50,51,98,21,27,77.8,50,113,19,64,2703,42.2,66,23,35.9,9,14.1,0,24,232,9.7,38.6,9,1090,918,172,32,17,1,17,244,102,1,75,593,7.43,7,13,10,3,563,7.47,0.030,0.025,0.021,0.024,0.003,0.062,0.47,0.39,0.017,2,0.002,0.018,-0.001,7.15,5.60,0.011,4.532,0.022,0.044
2004,MIA,29,4404,275.3,1339,83.7,3065,191.6,275,17.2,28,267,71,165,31,80,232,34.5,8,16,50,112,852,21,309,586,52.7,3065,191.6,5.79,76,19,26,52,326,62.5,31,384,1339,3.5,83.7,53,10,30,13,20,309,3391,11,211.9,76,19,30,13,7,70,1660,23.7,1,95,52,564,10.8,0,71,14,28,26,27,96.3,19,23,82.6,51,83,20,99,4107,41.5,67,29,29.3,10,10.1,0,45,258,5.7,38.9,21,1145,879,266,36,18,0,15,92,47,0,84,29,15,10,25,26,16,42,-17,8,4894,305.9,2302,143.9,2592,162,354,22.1,7,281,107,139,35,72,223,32.3,8,11,72.7,107,852,2,244,434,56.2,2592,162,6.49,69,20,15,36,223,76.9,31,539,2302,4.3,143.9,62,12,19,8,1,244,2815,11.5,175.9,69,20,19,8,18,51,1114,21.8,1,104,45,258,5.7,0,24,19,15,42,42,100,20,28,71.4,53,102,6,102,4177,41,63,30,29.4,11,10.8,0,52,564,10.8,35.4,29,1031,824,207,52,27,0,26,464,66,8,117,638,4.80,4,10,9,5,470,5.51,0.044,0.035,0.040,0.023,0.027,0.002,0.43,0.42,0.022,3,0.004,0.022,0.004,5.80,5.82,0.028,2.671,0.042,0.042
2004,MIN,4,6339,396.2,1823,113.9,4516,282.3,405,25.3,4,351,98,225,28,102,195,52.3,6,10,60,117,884,2,380,552,68.8,4516,282.3,8.61,82,39,12,46,238,109.8,18,387,1823,4.7,113.9,49,8,18,8,1,380,4754,12.5,297.1,82,39,18,8,29,73,1448,19.8,0,55,31,275,8.9,1,91,14,18,45,45,100,18,22,81.8,48,99,31,57,2240,39.3,61,18,31.6,3,5.3,0,26,169,6.5,36.3,12,1077,857,220,39,17,0,11,207,56,1,70,18,11,11,22,12,9,21,1,28,5902,368.9,2006,125.4,3896,243.5,395,24.7,31,350,110,220,20,90,196,45.9,10,16,62.5,110,974,29,338,544,62.1,3896,243.5,7.59,62,30,11,39,234,95.5,21,435,2006,4.6,125.4,53,15,21,11,29,338,4130,12.2,258.1,62,30,21,11,31,75,1869,24.9,1,92,26,169,6.5,0,15,15,25,43,43,100,24,27,88.9,53,115,18,59,2488,42.2,55,24,40.7,4,6.8,0,31,275,8.9,37.5,25,1026,848,178,46,9,0,12,207,52,0,66,598,7.55,8,9,9,1,583,6.68,0.022,0.020,0.022,0.026,0.001,0.052,0.44,0.52,0.021,9,0.011,0.026,0.009,7.03,6.12,0.032,3.799,0.025,0.053
2004,NE,7,5722,357.6,2134,133.4,3588,224.3,437,27.3,6,344,120,193,31,93,206,45.1,4,10,40,101,822,11,293,485,60.4,3588,224.3,7.73,50,29,14,26,162,92.5,7,524,2134,4.1,133.4,44,15,17,12,13,293,3750,12.8,234.4,50,29,17,12,9,56,1302,23.3,1,93,40,230,5.8,0,23,15,1,48,48,100,31,33,93.9,48,141,17,56,2350,42,69,19,33.9,5,8.9,0,31,365,11.8,35.4,3,1119,841,278,45,23,0,20,290,36,1,73,8,20,16,36,14,13,27,9,9,4972,310.8,1572,98.3,3400,212.5,260,16.3,10,290,83,177,30,81,209,38.8,13,30,43.3,118,1014,17,315,538,58.6,3400,212.5,6.9,65,18,20,45,311,75.3,6,405,1572,3.9,98.3,34,9,23,15,19,315,3711,11.8,231.9,65,18,23,15,28,86,2003,23.3,1,98,31,365,11.8,1,71,7,1,23,23,100,15,18,83.3,52,68,11,69,2866,41.5,63,21,30.4,5,7.2,0,40,230,5.8,38.2,5,1183,866,317,26,15,0,14,242,65,1,58,511,7.02,14,14,10,-4,583,5.83,0.029,0.037,0.020,0.030,0.015,0.036,0.71,0.65,0.030,2,0.002,0.025,0.007,6.03,4.90,0.025,4.190,0.024,0.047
2004,NO,15,5193,324.6,1606,100.4,3587,224.2,348,21.8,17,291,82,177,32,70,210,33.3,9,18,50,129,1141,12,309,542,57,3587,224.2,7.03,57,21,16,41,223,79.5,27,406,1606,4,100.4,71,15,22,9,11,309,3810,12.3,238.1,57,21,22,9,10,83,1879,22.6,2,98,40,388,9.7,0,53,12,15,38,38,100,22,27,81.5,53,104,5,85,3704,43.6,63,28,32.9,4,4.7,0,43,310,7.2,39.9,17,1120,920,200,37,25,2,13,101,55,0,69,10,13,20,33,16,10,26,7,32,6141,383.8,2253,140.8,3888,243,405,25.3,30,343,118,193,32,80,210,38.1,6,7,85.7,119,965,27,324,545,59.5,3888,243,7.51,59,24,13,37,207,87.7,30,485,2253,4.6,140.8,60,16,26,19,27,324,4095,12.6,255.9,59,24,26,19,25,74,1710,23.1,0,63,43,310,7.2,1,59,25,32,42,42,100,31,35,88.6,54,135,10,70,2896,41.4,60,17,24.3,3,4.3,1,40,388,9.7,35.8,21,1023,846,177,41,15,1,16,260,76,1,89,583,6.15,8,8,3,-5,582,6.68,0.030,0.024,0.029,0.031,0.015,0.044,0.41,0.73,0.030,7,0.009,0.026,0.009,6.02,5.79,0.034,3.834,0.015,0.029
2004,NYG,23,4722,295.1,1904,119,2818,176.1,303,18.9,20,281,105,143,33,56,190,29.5,4,19,21.1,118,977,26,269,475,56.6,2818,176.1,6.52,62,12,13,52,279,73.5,11,424,1904,4.5,119,72,18,25,9,25,269,3097,11.5,193.6,62,12,25,9,1,66,1658,25.1,2,92,38,253,6.7,0,29,11,18,33,33,100,22,28,78.6,53,99,22,75,3088,41.2,55,24,32,4,5.3,2,38,356,9.4,36.4,9,1117,871,246,40,18,0,14,113,39,0,77,14,14,14,28,13,11,24,4,13,5187,324.2,2157,134.8,3030,189.4,347,21.7,20,310,112,170,28,87,208,41.8,6,14,42.9,120,1007,8,292,467,62.5,3030,189.4,7.02,53,28,14,40,250,91,28,498,2157,4.3,134.8,50,13,25,14,9,292,3280,11.2,205,53,28,25,14,3,66,1278,19.4,0,49,38,356,9.4,0,42,15,12,37,37,100,20,25,80,49,97,1,77,2997,38.9,58,19,24.7,7,9.1,0,38,253,6.7,35.6,29,1063,838,225,52,23,4,13,134,41,0,95,527,5.35,6,4,11,5,507,5.98,0.027,0.030,0.034,0.030,0.034,0.015,0.36,0.56,0.022,2,0.003,0.025,0.001,5.13,6.03,0.035,3.244,0.032,0.019
2004,NYJ,12,5438,339.9,2388,149.3,3050,190.6,333,20.8,10,313,135,163,15,91,214,42.5,4,8,50,91,693,22,282,438,64.4,3050,190.6,7.38,69,19,11,31,181,90.5,3,527,2388,4.5,149.3,33,15,13,4,22,282,3231,11.5,201.9,69,19,13,4,11,46,1038,22.6,1,94,41,313,7.6,0,46,13,14,33,34,97.1,24,29,82.8,53,105,32,80,3057,38.2,58,22,27.5,8,10,0,34,221,6.5,35.5,17,1083,813,270,37,18,0,19,243,66,2,81,2,19,14,33,11,5,16,17,7,4878,304.9,1566,97.9,3312,207,261,16.3,8,282,87,169,26,79,208,38,5,13,38.5,86,720,14,289,497,58.1,3312,207,7.11,65,21,19,37,220,78.3,5,432,1566,3.6,97.9,53,8,21,10,14,289,3532,12.2,220.8,65,21,21,10,16,72,1557,21.6,1,87,34,221,6.5,0,25,14,2,29,29,100,16,19,84.2,42,77,4,89,3571,40.1,64,26,29.2,8,9,0,41,313,7.6,36.6,7,1169,882,287,31,9,1,11,332,78,0,51,469,6.50,10,6,4,-6,534,6.20,0.025,0.038,0.015,0.028,0.026,0.025,0.31,0.48,0.024,4,0.005,0.013,0.008,6.29,6.17,0.021,3.531,0.028,0.024
2004,OAK,17,5153,322.1,1295,80.9,3858,241.1,320,20,24,275,75,176,24,71,200,35.5,7,14,50,134,1013,8,330,582,56.7,3858,241.1,6.91,63,24,22,30,161,76.1,32,327,1295,4,80.9,60,10,18,10,8,330,4019,12.2,251.2,63,24,18,10,25,83,1700,20.5,0,64,24,132,5.5,0,18,9,13,31,32,96.9,25,28,89.3,52,106,1,73,3409,46.7,67,22,30.1,14,19.2,0,35,413,11.8,41,31,1141,916,225,25,9,4,9,221,45,1,74,29,9,9,18,22,13,35,-17,30,5936,371,2012,125.8,3924,245.3,442,27.6,32,367,115,210,42,101,213,47.4,7,15,46.7,102,837,30,315,510,61.8,3924,245.3,8.05,85,30,9,25,182,99.4,22,537,2012,3.7,125.8,34,21,13,9,28,315,4106,13,256.6,85,30,13,9,29,62,1458,23.5,0,50,35,413,11.8,0,50,10,18,53,54,98.1,17,25,68,46,104,17,67,2808,41.9,63,21,31.3,7,10.4,1,24,132,5.5,39.9,6,943,762,181,30,16,1,22,356,61,3,92,612,6.30,5,4,4,-1,535,7.33,0.038,0.018,0.026,0.015,0.012,0.044,0.56,0.69,0.010,2,0.003,0.014,0.003,4.88,6.90,0.024,3.240,0.027,0.030
2004,PHI,9,5618,351.1,1639,102.4,3979,248.7,386,24.1,14,301,87,188,26,72,195,36.9,0,4,0,124,952,7,336,547,61.4,3979,248.7,7.69,80,32,11,37,229,96.4,24,376,1639,4.4,102.4,50,10,14,10,6,336,4208,12.5,263,80,32,14,10,16,56,1214,21.7,0,66,41,377,9.2,0,40,20,5,41,42,97.6,27,32,84.4,51,122,16,73,3068,42,62,20,27.4,7,9.6,0,34,221,6.5,39,2,1009,896,113,47,19,1,17,287,101,2,107,11,17,11,28,11,11,22,6,10,5115,319.7,1903,118.9,3212,200.8,260,16.3,13,299,101,165,33,82,229,35.8,9,19,47.4,119,1001,12,334,550,60.7,3212,200.8,6.32,52,16,17,47,263,75.8,16,442,1903,4.3,118.9,72,13,24,7,12,334,3475,10.4,217.2,52,16,24,7,26,73,1693,23.2,0,73,34,221,6.5,0,25,13,3,27,27,100,17,24,70.8,53,78,26,88,3785,43,68,29,33,13,14.8,1,41,377,9.2,38.7,16,909,790,119,37,14,1,11,140,41,1,94,584,6.81,13,12,6,-7,597,5.38,0.020,0.031,0.019,0.029,0.008,0.021,0.71,0.29,0.023,0,0.000,0.020,-0.001,5.73,5.42,0.022,3.688,0.023,0.023
2004,PIT,16,5184,324,2464,154,2720,170,372,23.3,11,310,134,147,29,94,219,42.9,7,12,58.3,99,837,28,228,358,63.7,2720,170,8.3,58,20,13,36,250,93.2,2,618,2464,4,154,58,16,14,8,28,228,2970,13,185.6,58,20,14,8,17,62,1335,21.5,0,48,44,365,8.3,0,60,13,3,40,40,100,28,33,84.8,51,124,9,67,2879,43,61,24,35.8,6,9,0,34,252,7.4,39.2,7,947,747,200,41,20,0,19,293,41,3,86,5,19,13,32,13,8,21,11,1,4134,258.4,1299,81.2,2835,177.2,251,15.7,2,248,79,146,23,63,193,32.6,7,13,53.8,104,875,4,269,484,55.6,2835,177.2,6.32,58,14,19,41,225,68,1,357,1299,3.6,81.2,35,8,22,11,4,269,3060,11.4,191.3,58,14,22,11,15,74,1595,21.6,1,91,34,252,7.4,0,33,8,8,24,24,100,23,27,85.2,47,93,25,79,3375,42.7,63,26,32.9,7,8.9,0,44,365,8.3,38.1,14,1236,923,313,36,14,0,13,190,51,3,60,394,6.90,15,6,11,-4,525,5.40,0.036,0.039,0.016,0.033,0.032,0.008,0.57,0.50,0.030,0,0.000,0.014,0.000,5.76,5.88,0.019,3.816,0.032,0.029
2004,SD,10,5542,346.4,2185,136.6,3357,209.8,446,27.9,7,328,131,160,37,97,208,46.6,5,8,62.5,108,875,16,288,450,64,3357,209.8,7.79,79,29,8,21,149,102,6,525,2185,4.2,136.6,52,24,21,8,18,288,3506,12.2,219.1,79,29,21,8,5,62,1478,23.8,1,87,29,243,8.4,0,32,15,10,54,55,98.2,20,25,80,53,114,8,69,2974,43.1,60,29,42,8,11.6,0,23,164,7.1,40.7,29,1062,825,237,29,11,0,23,180,40,1,103,3,23,10,33,8,10,18,15,18,5360,335,1307,81.7,4053,253.3,313,19.6,25,320,79,200,41,69,196,35.2,13,24,54.2,109,940,31,372,607,61.3,4053,253.3,6.91,50,19,23,29,142,76.6,3,355,1307,3.7,81.7,26,15,15,9,30,372,4195,11.3,262.2,50,19,15,9,20,83,1846,22.2,2,96,23,164,7.1,0,38,23,8,33,34,97.1,20,27,74.1,50,93,22,64,2713,42.4,59,13,20.3,5,7.8,0,29,243,8.4,38.6,4,1065,866,199,21,16,1,8,66,25,0,57,471,7.13,12,4,9,-3,636,6.37,0.018,0.038,0.025,0.020,0.022,0.065,0.38,0.60,0.015,5,0.006,0.017,0.007,5.45,6.09,0.022,3.564,0.036,0.025
